,locality,category_main_cb,furnished,object_type,parking_lots,price_summary_unit_cb,locality_street_id,terrace,balcony,locality_district_id,locality_ward_id,loggia,category_sub_cb,building_type,elevator,locality_gps_lat,basin,locality_region_id,category_type_cb,hash_id,cellar,object_kind,locality_gps_lon,usable_area,locality_quarter_id,ownership,locality_municipality_id,low_energy,easy_access,building_condition,locality_country_id,garage,room_count_cb,energy_efficiency_rating_cb,price_summary_czk,garden_area,estate_area
78,"Svitákova, Praha 5 - Stodůlky",1.0,3.0,0.0,1.0,2.0,5181185.0,1.0,0.0,5005.0,14962.0,0.0,6.0,2.0,1.0,50.0475907174,0.0,10.0,2.0,2253653324.0,0.0,0.0,14.301838638,70.0,98.0,1.0,3468.0,0.0,0.0,1.0,112.0,0.0,0.0,7.0,32500.0,42.0,
79,"Charlese de Gaulla, Praha 6 - Bubeneč",1.0,1.0,0.0,0.0,2.0,121990.0,1.0,1.0,5006.0,14947.0,0.0,4.0,2.0,1.0,50.1042213439941,0.0,10.0,2.0,1037702476.0,1.0,0.0,14.3990602493286,60.0,107.0,1.0,3468.0,0.0,0.0,1.0,112.0,1.0,0.0,3.0,29000.0,,
80,"Na dlouhém lánu, Praha 6 - Vokovice",1.0,2.0,0.0,0.0,2.0,120647.0,0.0,1.0,5006.0,13697.0,1.0,3.0,2.0,2.0,50.0969390869141,0.0,10.0,2.0,2421192012.0,1.0,0.0,14.3664102554321,43.0,107.0,1.0,3468.0,0.0,0.0,1.0,112.0,0.0,0.0,5.0,15500.0,,
81,"Jeremiášova, Praha 5 - Stodůlky",1.0,3.0,0.0,0.0,2.0,125370.0,0.0,1.0,5005.0,14962.0,1.0,8.0,2.0,1.0,50.0439491271973,0.0,10.0,2.0,640812364.0,0.0,0.0,14.3368501663208,112.0,98.0,1.0,3468.0,0.0,0.0,6.0,112.0,1.0,0.0,2.0,32000.0,,
82,"Hlučkova, Praha 9 - Letňany",1.0,2.0,0.0,0.0,2.0,5194270.0,0.0,1.0,5009.0,13717.0,1.0,2.0,2.0,1.0,50.1419982910156,0.0,10.0,2.0,1990923596.0,1.0,0.0,14.5226497650146,34.0,128.0,1.0,3468.0,0.0,0.0,6.0,112.0,0.0,0.0,2.0,13500.0,,
83,"Kakosova, Praha 5 - Řeporyje",1.0,1.0,0.0,0.0,2.0,151384.0,0.0,1.0,5005.0,14972.0,1.0,2.0,2.0,1.0,50.0393486022949,0.0,10.0,2.0,2807854412.0,1.0,0.0,14.3228797912598,41.0,102.0,1.0,3468.0,0.0,0.0,6.0,112.0,1.0,0.0,3.0,15500.0,,
84,"Zlonická, Praha 9 - Letňany",1.0,1.0,0.0,0.0,2.0,147073.0,0.0,1.0,5009.0,13717.0,1.0,4.0,2.0,1.0,50.1274107233525,0.0,10.0,2.0,2659349836.0,1.0,0.0,14.5020282760453,51.0,128.0,1.0,3468.0,0.0,0.0,1.0,112.0,0.0,0.0,7.0,16000.0,,
85,"Otradovická, Praha 4 - Kamýk",1.0,2.0,0.0,1.0,2.0,124962.0,1.0,1.0,5004.0,8725.0,1.0,4.0,2.0,1.0,50.0198097229004,0.0,10.0,2.0,3115218252.0,0.0,0.0,14.4448003768921,68.0,92.0,1.0,3468.0,0.0,0.0,1.0,112.0,0.0,0.0,3.0,21000.0,,
86,"Olšanská, Praha 3 - Žižkov",1.0,1.0,0.0,0.0,2.0,121227.0,0.0,0.0,5003.0,14971.0,0.0,4.0,6.0,1.0,50.0835229884827,0.0,10.0,2.0,2728527180.0,0.0,0.0,14.4647910662886,79.0,89.0,1.0,3468.0,0.0,0.0,6.0,112.0,0.0,0.0,2.0,35000.0,,
87,"Holečkova, Praha 5 - Košíře",1.0,1.0,0.0,0.0,2.0,119726.0,0.0,0.0,5005.0,13688.0,0.0,3.0,2.0,2.0,50.0739593477025,0.0,10.0,2.0,600274252.0,0.0,0.0,14.3945719215067,38.0,97.0,1.0,3468.0,0.0,0.0,1.0,112.0,0.0,1.0,7.0,33000.0,,
88,"Na Bučance, Praha 4 - Nusle",1.0,2.0,0.0,1.0,2.0,120630.0,0.0,1.0,5004.0,14960.0,0.0,6.0,7.0,1.0,50.0629675672,0.0,10.0,2.0,4229760332.0,0.0,0.0,14.4272586358,95.0,90.0,1.0,3468.0,0.0,1.0,6.0,112.0,1.0,0.0,7.0,49000.0,,
89,"Pařížská, Praha 1 - Josefov",1.0,1.0,0.0,0.0,2.0,121283.0,0.0,1.0,5001.0,8722.0,0.0,9.0,3.0,1.0,50.0898214851562,0.0,10.0,2.0,9647436.0,0.0,0.0,14.4193352489898,184.0,87.0,1.0,3468.0,0.0,0.0,1.0,112.0,0.0,0.0,7.0,129000.0,,
90,"Kaplická, Praha 4 - Podolí",1.0,3.0,0.0,0.0,2.0,120066.0,0.0,0.0,5004.0,13677.0,0.0,7.0,2.0,0.0,50.0464953,0.0,10.0,2.0,3761730892.0,1.0,0.0,14.4284422,77.0,90.0,1.0,3468.0,0.0,0.0,1.0,112.0,0.0,0.0,4.0,24900.0,,
91,"Na úlehli, Praha 4 - Michle",1.0,0.0,0.0,0.0,2.0,120891.0,0.0,0.0,5004.0,14958.0,0.0,4.0,2.0,2.0,50.047075,0.0,10.0,2.0,875328844.0,0.0,0.0,14.464011,60.0,90.0,1.0,3468.0,0.0,0.0,1.0,112.0,0.0,0.0,0.0,22000.0,,
92,"Strnadových, Praha 9 - Vysočany",1.0,0.0,0.0,1.0,2.0,5195456.0,0.0,1.0,5009.0,14969.0,0.0,4.0,7.0,1.0,50.112603,0.0,10.0,2.0,1094255948.0,1.0,0.0,14.514231,54.0,119.0,1.0,3468.0,0.0,0.0,6.0,112.0,0.0,0.0,3.0,19999.0,,
93,"Nad zámečkem, Praha 5 - Košíře",1.0,2.0,0.0,0.0,1.0,121095.0,0.0,0.0,5005.0,13688.0,0.0,6.0,2.0,2.0,50.0662652778,0.0,10.0,2.0,2479322444.0,0.0,0.0,14.3614969444,66.0,97.0,1.0,3468.0,0.0,0.0,1.0,112.0,0.0,0.0,7.0,20000.0,,
94,"Kytlická, Praha 9 - Prosek",1.0,1.0,0.0,0.0,2.0,123336.0,0.0,0.0,5009.0,13710.0,1.0,6.0,6.0,1.0,50.1267941667,0.0,10.0,2.0,2709484876.0,0.0,0.0,14.5050088889,62.0,119.0,1.0,3468.0,0.0,0.0,1.0,112.0,1.0,2.0,7.0,25000.0,,
95,"Vojenova, Praha 8 - Libeň",1.0,1.0,0.0,0.0,1.0,122726.0,0.0,0.0,5008.0,14955.0,1.0,2.0,7.0,1.0,50.1052463904878,0.0,10.0,2.0,3775362380.0,0.0,0.0,14.4720622159185,44.0,115.0,1.0,3468.0,0.0,0.0,1.0,112.0,1.0,6.0,2.0,21900.0,,
96,Praha 9 - Černý Most,1.0,0.0,0.0,0.0,2.0,-1.0,0.0,1.0,5009.0,13711.0,0.0,3.0,5.0,1.0,50.1056440052033,0.0,10.0,2.0,2732094796.0,0.0,0.0,14.5655647519085,40.0,-1.0,3.0,3468.0,0.0,1.0,2.0,112.0,0.0,0.0,0.0,14600.0,,
97,"Poděbradská, Praha 9 - Vysočany",1.0,1.0,0.0,0.0,2.0,121503.0,0.0,1.0,5009.0,14969.0,0.0,4.0,2.0,0.0,50.1041313330833,0.0,10.0,2.0,1955599692.0,0.0,0.0,14.5282466457773,86.0,119.0,1.0,3468.0,0.0,0.0,1.0,112.0,0.0,0.0,7.0,20000.0,,
98,"Poděbradská, Praha 9 - Vysočany",1.0,3.0,0.0,0.0,2.0,121503.0,1.0,0.0,5009.0,14969.0,0.0,2.0,5.0,1.0,50.1041313330833,0.0,10.0,2.0,2986214732.0,0.0,0.0,14.5282466457773,28.0,119.0,1.0,3468.0,0.0,0.0,6.0,112.0,0.0,0.0,3.0,14990.0,,
99,"Křenova, Praha 6 - Veleslavín",1.0,2.0,0.0,1.0,2.0,120292.0,0.0,1.0,5006.0,13696.0,1.0,7.0,2.0,1.0,50.0894288898,0.0,10.0,2.0,296949068.0,1.0,0.0,14.3438767059,100.0,107.0,1.0,3468.0,0.0,0.0,1.0,112.0,1.0,0.0,7.0,32000.0,,
100,"Strnadových, Praha 9 - Vysočany",1.0,0.0,0.0,0.0,2.0,5195456.0,0.0,1.0,5009.0,14969.0,0.0,6.0,2.0,0.0,50.1123892,0.0,10.0,2.0,3915019596.0,1.0,0.0,14.5141765,88.0,119.0,1.0,3468.0,0.0,0.0,1.0,112.0,1.0,0.0,7.0,31500.0,,
101,"Rašínovo nábřeží, Praha 2 - Nové Město",1.0,1.0,0.0,0.0,2.0,122977.0,0.0,0.0,5002.0,14959.0,0.0,2.0,2.0,1.0,50.0737113615,0.0,10.0,2.0,2095170892.0,0.0,0.0,14.4141156354,24.0,88.0,1.0,3468.0,0.0,0.0,9.0,112.0,0.0,0.0,7.0,17990.0,,
102,"Štěpánská, Praha 1 - Nové Město",1.0,1.0,0.0,0.0,2.0,122060.0,0.0,0.0,5001.0,14959.0,0.0,2.0,2.0,2.0,50.0776699871,0.0,10.0,2.0,1014433100.0,0.0,0.0,14.4247327472,40.0,87.0,1.0,3468.0,0.0,0.0,9.0,112.0,0.0,0.0,7.0,19900.0,,
103,"Plzeňská, Praha 5 - Smíchov",1.0,1.0,0.0,0.0,2.0,121344.0,0.0,0.0,5005.0,13687.0,0.0,4.0,2.0,1.0,50.0721948139,0.0,10.0,2.0,511276364.0,0.0,0.0,14.3970718117,40.0,97.0,1.0,3468.0,0.0,0.0,1.0,112.0,1.0,0.0,7.0,25000.0,,
104,"Nad zámečkem, Praha 5 - Košíře",1.0,1.0,0.0,0.0,2.0,121095.0,1.0,0.0,5005.0,13688.0,0.0,4.0,2.0,2.0,50.065592,0.0,10.0,2.0,3412264268.0,0.0,0.0,14.3574002,47.0,97.0,1.0,3468.0,0.0,0.0,1.0,112.0,0.0,0.0,7.0,21000.0,,
105,"U Nesypky, Praha 5 - Smíchov",1.0,1.0,0.0,1.0,2.0,122307.0,1.0,1.0,5005.0,13687.0,1.0,6.0,2.0,2.0,50.0754915723,0.0,10.0,2.0,3378058572.0,1.0,0.0,14.3922467188,97.0,97.0,1.0,3468.0,0.0,0.0,1.0,112.0,1.0,0.0,7.0,50000.0,,
106,"Vinohradská, Praha 3 - Vinohrady",1.0,2.0,0.0,0.0,2.0,122692.0,0.0,0.0,5003.0,14967.0,0.0,4.0,2.0,1.0,50.0773006,0.0,10.0,2.0,4134667596.0,0.0,0.0,14.4525466,37.0,89.0,1.0,3468.0,0.0,0.0,1.0,112.0,0.0,0.0,7.0,23000.0,,
107,"Hostivařská, Praha 10 - Hostivař",1.0,3.0,0.0,0.0,2.0,119759.0,0.0,0.0,5010.0,13718.0,0.0,2.0,5.0,1.0,50.0520247082956,0.0,10.0,2.0,3447158092.0,0.0,0.0,14.5276281808729,29.0,133.0,1.0,3468.0,0.0,0.0,1.0,112.0,0.0,0.0,3.0,13500.0,,
108,"Bílinská, Praha 9 - Prosek",1.0,3.0,0.0,1.0,2.0,119294.0,0.0,0.0,5009.0,13710.0,1.0,2.0,5.0,1.0,50.1224099462637,0.0,10.0,2.0,547255628.0,1.0,0.0,14.488966474135,35.0,119.0,1.0,3468.0,0.0,0.0,9.0,112.0,0.0,0.0,3.0,12000.0,,
109,"Svojsíkova, Praha 6 - Břevnov",1.0,3.0,0.0,1.0,2.0,122023.0,0.0,0.0,5006.0,14948.0,0.0,4.0,2.0,2.0,50.0858678817619,0.0,10.0,2.0,817837388.0,0.0,0.0,14.3730652436368,41.0,107.0,1.0,3468.0,0.0,0.0,9.0,112.0,0.0,0.0,3.0,17000.0,100.0,
110,"Chlebovická, Praha 9 - Letňany",1.0,3.0,0.0,0.0,2.0,124403.0,0.0,0.0,5009.0,13717.0,1.0,4.0,5.0,1.0,50.13221,0.0,10.0,2.0,2854450508.0,1.0,0.0,14.50958,37.0,128.0,1.0,3468.0,0.0,0.0,1.0,112.0,0.0,0.0,7.0,14500.0,,
111,"Jankovcova, Praha 7 - Holešovice",1.0,1.0,0.0,0.0,2.0,119870.0,0.0,1.0,5007.0,14951.0,0.0,4.0,7.0,1.0,50.1088790893555,0.0,10.0,2.0,2824172876.0,1.0,0.0,14.453929901123,81.0,113.0,1.0,3468.0,0.0,0.0,6.0,112.0,1.0,0.0,2.0,28000.0,,
112,"Milotická, Praha 5 - Zličín",1.0,3.0,0.0,1.0,2.0,153793.0,1.0,0.0,5005.0,13691.0,0.0,8.0,2.0,1.0,50.0581494758338,0.0,10.0,2.0,788014156.0,1.0,0.0,14.2805484511034,172.0,106.0,1.0,3468.0,1.0,1.0,1.0,112.0,1.0,0.0,2.0,37990.0,,
113,"Mukařovského, Praha 5 - Stodůlky",1.0,0.0,0.0,1.0,2.0,125109.0,0.0,1.0,5005.0,14962.0,0.0,2.0,2.0,1.0,50.044515960141,0.0,10.0,2.0,3577087308.0,1.0,0.0,14.3240417634422,45.0,98.0,1.0,3468.0,0.0,1.0,6.0,112.0,1.0,0.0,2.0,17400.0,,
114,"Laubova, Praha 3 - Vinohrady",1.0,2.0,0.0,0.0,2.0,120337.0,1.0,0.0,5003.0,14967.0,0.0,4.0,2.0,1.0,50.079044342041,0.0,10.0,2.0,1606686028.0,0.0,0.0,14.4496774673462,74.0,89.0,1.0,3468.0,0.0,0.0,9.0,112.0,1.0,0.0,7.0,39000.0,,
115,"Litoměřická, Praha 9 - Prosek",1.0,3.0,0.0,0.0,2.0,120399.0,0.0,0.0,5009.0,13710.0,1.0,2.0,7.0,1.0,50.1187086794252,0.0,10.0,2.0,459765068.0,1.0,0.0,14.4899136775793,46.0,119.0,1.0,3468.0,0.0,0.0,6.0,112.0,0.0,0.0,0.0,21000.0,,
116,"Čenětická, Praha 4 - Chodov",1.0,0.0,0.0,0.0,2.0,125415.0,0.0,0.0,5004.0,13679.0,0.0,2.0,5.0,1.0,50.0425796508789,0.0,10.0,2.0,662508876.0,0.0,0.0,14.4988689422607,22.0,91.0,1.0,3468.0,0.0,0.0,9.0,112.0,0.0,0.0,7.0,13000.0,,
117,"Na Zbořenci, Praha 2 - Nové Město",1.0,2.0,0.0,0.0,2.0,120963.0,0.0,1.0,5002.0,14959.0,0.0,7.0,2.0,1.0,50.0774083303693,0.0,10.0,2.0,257258828.0,0.0,0.0,14.4177479980937,85.0,88.0,1.0,3468.0,0.0,1.0,9.0,112.0,0.0,0.0,7.0,27000.0,,
118,"Podskalská, Praha 2 - Nové Město",1.0,0.0,0.0,0.0,2.0,121518.0,0.0,0.0,5002.0,14959.0,0.0,7.0,2.0,1.0,50.0709978086164,0.0,10.0,2.0,1599436108.0,0.0,0.0,14.4153954537546,77.0,88.0,2.0,3468.0,0.0,2.0,1.0,112.0,0.0,0.0,0.0,25000.0,,
119,"Hindlova, Praha 9 - Vysočany",1.0,1.0,0.0,0.0,2.0,5197835.0,0.0,1.0,5009.0,14969.0,0.0,2.0,7.0,1.0,50.1120839981771,0.0,10.0,2.0,2388858188.0,0.0,0.0,14.51845522351,30.0,119.0,1.0,3468.0,0.0,1.0,6.0,112.0,0.0,0.0,2.0,18500.0,,
120,"Hindlova, Praha 9 - Vysočany",1.0,1.0,0.0,1.0,2.0,5197835.0,0.0,1.0,5009.0,14969.0,0.0,4.0,7.0,1.0,50.1120839981771,0.0,10.0,2.0,1474823500.0,1.0,0.0,14.51845522351,53.0,119.0,1.0,3468.0,0.0,1.0,6.0,112.0,0.0,0.0,2.0,23500.0,,
121,"Hindlova, Praha 9 - Vysočany",1.0,1.0,0.0,0.0,2.0,5197835.0,0.0,1.0,5009.0,14969.0,0.0,6.0,7.0,1.0,50.1120839981771,0.0,10.0,2.0,2142766412.0,0.0,0.0,14.51845522351,63.0,119.0,1.0,3468.0,0.0,1.0,6.0,112.0,0.0,0.0,2.0,29500.0,,
122,"Poupětova, Praha 7 - Holešovice",1.0,2.0,0.0,0.0,2.0,121542.0,0.0,0.0,5007.0,14951.0,0.0,6.0,7.0,1.0,50.1063156,0.0,10.0,2.0,954283340.0,1.0,0.0,14.4470663,70.0,113.0,1.0,3468.0,0.0,0.0,6.0,112.0,0.0,0.0,7.0,31000.0,,
123,"Italská, Praha 2 - Vinohrady",1.0,1.0,0.0,0.0,2.0,119846.0,0.0,0.0,5002.0,14967.0,0.0,6.0,7.0,1.0,50.0767136,0.0,10.0,2.0,3070031180.0,0.0,0.0,14.4350557,94.0,88.0,1.0,3468.0,0.0,0.0,1.0,112.0,0.0,0.0,7.0,50010.0,,
124,"K Palečku, Praha 9 - Horní Počernice",1.0,3.0,0.0,0.0,2.0,147348.0,0.0,1.0,5009.0,2946.0,0.0,6.0,2.0,0.0,50.1051903,0.0,10.0,2.0,4048909644.0,1.0,0.0,14.6153173,81.0,124.0,1.0,3468.0,1.0,0.0,1.0,112.0,1.0,0.0,2.0,26000.0,,
125,"Vladimíra Kobranova, Praha 5 - Jinonice",1.0,3.0,0.0,0.0,2.0,5199813.0,0.0,0.0,5005.0,14954.0,0.0,4.0,6.0,1.0,50.0566482543945,0.0,10.0,2.0,3243603276.0,1.0,0.0,14.3793201446533,41.0,97.0,1.0,3468.0,0.0,0.0,6.0,112.0,1.0,0.0,2.0,22000.0,,
126,"Soukenická, Praha 1 - Nové Město",1.0,1.0,0.0,1.0,2.0,121894.0,0.0,1.0,5001.0,14959.0,0.0,6.0,2.0,1.0,50.090863242901,0.0,10.0,2.0,658453836.0,0.0,0.0,14.4282647934053,116.0,87.0,1.0,3468.0,0.0,0.0,1.0,112.0,0.0,0.0,7.0,60000.0,,
127,"Dřevná, Praha 2 - Nové Město",1.0,3.0,0.0,0.0,2.0,119537.0,0.0,0.0,5002.0,14959.0,0.0,11.0,7.0,1.0,50.0715620482788,0.0,10.0,2.0,764953676.0,1.0,0.0,14.4147408539515,250.0,88.0,1.0,3468.0,0.0,0.0,1.0,112.0,1.0,0.0,7.0,130000.0,,
128,"Dřevná, Praha 2 - Nové Město",1.0,1.0,0.0,0.0,2.0,119537.0,0.0,0.0,5002.0,14959.0,0.0,9.0,7.0,1.0,50.0715620482788,0.0,10.0,2.0,1821918284.0,0.0,0.0,14.4147408539515,150.0,88.0,1.0,3468.0,0.0,0.0,1.0,112.0,0.0,0.0,7.0,98000.0,,
129,"Italská, Praha 2 - Vinohrady",1.0,1.0,0.0,0.0,2.0,119846.0,1.0,0.0,5002.0,14967.0,0.0,4.0,2.0,1.0,50.0766529848943,1.0,10.0,2.0,2547479884.0,0.0,0.0,14.4351131110748,69.0,88.0,1.0,3468.0,0.0,0.0,1.0,112.0,1.0,0.0,7.0,32507.0,,
130,"Kloudova, Praha 5 - Jinonice",1.0,1.0,0.0,1.0,2.0,5196318.0,0.0,1.0,5005.0,14954.0,0.0,4.0,2.0,1.0,50.0575806692653,0.0,10.0,2.0,3881137484.0,1.0,0.0,14.3716263512358,53.0,97.0,1.0,3468.0,0.0,0.0,6.0,112.0,1.0,0.0,2.0,29900.0,,
131,"Zenklova, Praha 8 - Libeň",1.0,1.0,0.0,0.0,2.0,125587.0,0.0,0.0,5008.0,14955.0,0.0,7.0,2.0,0.0,50.1054992015226,0.0,10.0,2.0,72709452.0,0.0,0.0,14.4730555087389,105.0,115.0,1.0,3468.0,0.0,0.0,1.0,112.0,0.0,0.0,3.0,30000.0,,
132,"Modenská, Praha 10 - Horní Měcholupy",1.0,3.0,0.0,1.0,2.0,5185626.0,0.0,1.0,5010.0,13719.0,0.0,4.0,2.0,1.0,50.0405836890635,0.0,10.0,2.0,2236970316.0,1.0,0.0,14.568454708873,59.0,133.0,1.0,3468.0,0.0,2.0,1.0,112.0,0.0,0.0,3.0,20000.0,,
133,"Jeseniova, Praha 3 - Žižkov",1.0,1.0,0.0,0.0,2.0,119904.0,1.0,0.0,5003.0,14971.0,0.0,4.0,7.0,1.0,50.0898163194996,0.0,10.0,2.0,3755550028.0,1.0,0.0,14.4766881654164,64.0,89.0,1.0,3468.0,0.0,0.0,1.0,112.0,1.0,0.0,7.0,25000.0,,
134,"Vavřenova, Praha 4 - Braník",1.0,0.0,0.0,0.0,2.0,122644.0,0.0,0.0,5004.0,13678.0,0.0,2.0,5.0,0.0,50.0229054616712,0.0,10.0,2.0,3410326860.0,0.0,0.0,14.4272384668192,27.0,90.0,1.0,3468.0,0.0,0.0,9.0,112.0,0.0,0.0,4.0,12000.0,,
135,"Bolzanova, Praha 1 - Nové Město",1.0,1.0,0.0,1.0,2.0,119315.0,0.0,0.0,5001.0,14959.0,0.0,5.0,2.0,1.0,50.0859795615,0.0,10.0,2.0,1557329228.0,1.0,0.0,14.4357823204,92.0,87.0,1.0,3468.0,0.0,0.0,1.0,112.0,1.0,0.0,0.0,39900.0,,
136,"K Vystrkovu, Praha - Modřany",1.0,1.0,0.0,0.0,2.0,121593.0,0.0,0.0,5004.0,13681.0,1.0,7.0,5.0,2.0,49.9997281520148,0.0,10.0,2.0,229705036.0,1.0,0.0,14.4081048625552,77.0,92.0,2.0,3468.0,0.0,2.0,2.0,112.0,0.0,0.0,0.0,20000.0,,
137,"M. J. Lermontova, Praha - Bubeneč",1.0,2.0,0.0,0.0,2.0,120347.0,0.0,0.0,5006.0,14947.0,0.0,2.0,2.0,2.0,50.1099672347645,0.0,10.0,2.0,306644300.0,1.0,0.0,14.3961916524498,30.0,107.0,1.0,3468.0,0.0,2.0,2.0,112.0,0.0,0.0,0.0,15000.0,,
138,"Senovážné náměstí, Praha 1 - Nové Město",1.0,0.0,0.0,0.0,2.0,122962.0,0.0,0.0,5001.0,14959.0,0.0,4.0,2.0,1.0,50.0857244,0.0,10.0,2.0,691746124.0,0.0,0.0,14.4321395,72.0,87.0,1.0,3468.0,0.0,0.0,1.0,112.0,0.0,0.0,7.0,32000.0,,
139,"náměstí Jiřího z Poděbrad, Praha 3 - Vinohrady",1.0,2.0,0.0,0.0,2.0,122964.0,0.0,0.0,5003.0,14967.0,0.0,6.0,7.0,1.0,50.078497004173,0.0,10.0,2.0,624420172.0,0.0,0.0,14.4501974009765,93.0,89.0,1.0,3468.0,0.0,0.0,1.0,112.0,1.0,0.0,2.0,39800.0,,
140,"Bubenská, Praha 7 - Holešovice",1.0,2.0,0.0,0.0,2.0,119364.0,0.0,0.0,5007.0,14951.0,0.0,5.0,2.0,1.0,50.1000546,0.0,10.0,2.0,1405551948.0,0.0,0.0,14.4371485,62.0,113.0,1.0,3468.0,0.0,0.0,1.0,112.0,0.0,0.0,7.0,22000.0,,
141,"Myslíkova, Praha 2 - Nové Město",1.0,2.0,0.0,0.0,2.0,120607.0,1.0,0.0,5002.0,14959.0,0.0,7.0,2.0,2.0,50.0775341949,0.0,10.0,2.0,347878732.0,1.0,0.0,14.416840381,73.0,88.0,1.0,3468.0,0.0,0.0,1.0,112.0,0.0,0.0,7.0,27000.0,,
142,"Symfonická, Praha 5 - Stodůlky",1.0,0.0,0.0,1.0,2.0,138991.0,0.0,1.0,5005.0,14962.0,0.0,4.0,2.0,1.0,50.0517999367349,0.0,10.0,2.0,1448740172.0,1.0,0.0,14.3314888130673,54.0,98.0,1.0,3468.0,0.0,0.0,6.0,112.0,1.0,0.0,7.0,20500.0,,
143,"Masná, Praha 1 - Staré Město",1.0,3.0,0.0,0.0,2.0,120508.0,0.0,0.0,5001.0,13674.0,0.0,9.0,7.0,1.0,50.089375,0.0,10.0,2.0,1402340684.0,0.0,0.0,14.423374,120.0,87.0,1.0,3468.0,0.0,0.0,1.0,112.0,0.0,0.0,7.0,45000.0,,
144,"Nad Ryšánkou, Praha 4 - Krč",1.0,1.0,0.0,0.0,2.0,143083.0,1.0,0.0,5004.0,13676.0,0.0,6.0,7.0,1.0,50.0385485307397,0.0,10.0,2.0,171013452.0,1.0,0.0,14.4280671978134,68.0,90.0,1.0,3468.0,0.0,0.0,1.0,112.0,1.0,0.0,4.0,30000.0,,
145,"Vítkova, Praha 8 - Karlín",1.0,1.0,0.0,0.0,2.0,122700.0,0.0,1.0,5008.0,13707.0,0.0,4.0,7.0,1.0,50.0913382414448,0.0,10.0,2.0,3466687820.0,0.0,0.0,14.4451873145495,45.0,115.0,1.0,3468.0,0.0,0.0,1.0,112.0,0.0,0.0,7.0,25000.0,,
146,"Šenácká, Praha 4 - Hodkovičky",1.0,3.0,0.0,0.0,2.0,5199729.0,1.0,1.0,5004.0,8724.0,1.0,2.0,2.0,1.0,50.0222736135807,0.0,10.0,2.0,2534937932.0,1.0,0.0,14.4025882222987,37.0,90.0,1.0,3468.0,0.0,0.0,6.0,112.0,0.0,0.0,2.0,16000.0,,
147,"Hartigova, Praha 3 - Žižkov",1.0,1.0,0.0,1.0,2.0,120189.0,0.0,0.0,5003.0,14971.0,0.0,2.0,2.0,2.0,50.0923552874569,0.0,10.0,2.0,3024123212.0,0.0,0.0,14.4829571031277,21.0,89.0,1.0,3468.0,0.0,0.0,1.0,112.0,0.0,0.0,4.0,9500.0,,
148,"Dunická, Praha 4 - Záběhlice",1.0,2.0,0.0,1.0,2.0,125437.0,0.0,1.0,5004.0,14970.0,1.0,6.0,5.0,1.0,50.0481307843046,0.0,10.0,2.0,476083532.0,1.0,0.0,14.4875121932738,85.0,90.0,1.0,3468.0,0.0,0.0,9.0,112.0,0.0,0.0,0.0,21000.0,,
149,"Molákova, Praha 8 - Karlín",1.0,1.0,0.0,0.0,2.0,120577.0,0.0,0.0,5008.0,13707.0,0.0,2.0,6.0,1.0,50.0969514702246,0.0,10.0,2.0,2626778444.0,1.0,0.0,14.4652011893422,28.0,115.0,1.0,3468.0,0.0,0.0,1.0,112.0,0.0,0.0,0.0,14500.0,,
150,"Dělnická, Praha 7 - Holešovice",1.0,3.0,0.0,0.0,2.0,119474.0,0.0,0.0,5007.0,14951.0,0.0,5.0,2.0,1.0,50.1034317,0.0,10.0,2.0,2907010380.0,0.0,0.0,14.451498,54.0,113.0,2.0,3468.0,0.0,0.0,9.0,112.0,0.0,0.0,7.0,19000.0,,
151,"náměstí Jiřího z Poděbrad, Praha 3 - Vinohrady",1.0,3.0,0.0,0.0,2.0,122964.0,0.0,0.0,5003.0,14967.0,0.0,4.0,2.0,1.0,50.0784943152,0.0,10.0,2.0,3461243980.0,1.0,0.0,14.4488146634,56.0,89.0,1.0,3468.0,0.0,0.0,9.0,112.0,1.0,0.0,0.0,39800.0,,
152,"Umělecká, Praha - Holešovice",1.0,0.0,0.0,0.0,2.0,122483.0,0.0,0.0,5007.0,14951.0,0.0,5.0,2.0,0.0,50.1022302332429,0.0,10.0,2.0,2046784844.0,1.0,0.0,14.4276845649653,100.0,113.0,1.0,3468.0,0.0,0.0,1.0,112.0,0.0,0.0,0.0,29900.0,,
153,"Mrštíkova, Praha 10",1.0,2.0,0.0,0.0,2.0,120595.0,0.0,1.0,5010.0,-1.0,0.0,10.0,2.0,2.0,50.0726171,0.0,10.0,2.0,2556110156.0,0.0,0.0,14.4860997,217.0,132.0,1.0,3468.0,0.0,0.0,9.0,112.0,0.0,0.0,7.0,52900.0,,
154,"Slezská, Praha 2 - Vinohrady",1.0,2.0,0.0,0.0,2.0,121847.0,0.0,0.0,5002.0,14967.0,0.0,9.0,2.0,1.0,50.0761347409,0.0,10.0,2.0,3079632204.0,1.0,0.0,14.4408174253,141.0,88.0,1.0,3468.0,0.0,1.0,1.0,112.0,0.0,0.0,7.0,48000.0,,
155,"Holečkova, Praha 5 - Smíchov",1.0,2.0,0.0,1.0,2.0,119726.0,1.0,1.0,5005.0,13687.0,0.0,2.0,2.0,1.0,50.0737228576,0.0,10.0,2.0,463848780.0,0.0,0.0,14.3934823171,66.0,97.0,1.0,3468.0,0.0,1.0,6.0,112.0,1.0,0.0,7.0,,,
